LAD,AREA,PAY,PC,PC_0,PC_1
E07000127,West Lancashire,572.2,WN8  0AA,WN8, 0AA
E07000128,Wyre,441.4,FY7  6QD,FY7, 6QD
E07000129,Blaby,525.5,LE10 3AA,LE10,3AA
E07000129,Blaby,525.5,LE17 5AT,LE17,5AT
E07000129,Blaby,525.5,LE19 3FL,LE19,3FL
E07000129,Blaby,525.5,LE8  1TH,LE8, 1TH
E07000129,Blaby,525.5,LE9  1SE,LE9, 1SE
E07000129,Blaby,525.5,LE18 4TN,LE18,4TN
E07000129,Blaby,525.5,LE95 2AA,LE95,2AA
E07000130,Charnwood,534,LE11 0BG,LE11,0BG
E07000130,Charnwood,534,LE12 5AA,LE12,5AA
E07000130,Charnwood,534,LE14 3PD,LE14,3PD
E07000130,Charnwood,534,LE67 9PA,LE67,9PA
E07000131,Harborough,508.9,LE94 0AA,LE94,0AA
E07000131,Harborough,508.9,NN6  6JQ,NN6, 6JQ
E07000132,Hinckley and Bosworth,565.3,CV13 0AX,CV13,0AX
E07000132,Hinckley and Bosworth,565.3,CV10 0TT,CV10,0TT
E07000132,Hinckley and Bosworth,565.3,CV11 6BE,CV11,6BE
E07000132,Hinckley and Bosworth,565.3,CV9  1RD,CV9, 1RD
E07000133,Melton,481.4,LE13 0TW,LE13,0TW
E07000133,Melton,481.4,NG33 5RE,NG33,5RE
E07000133,Melton,481.4,NG32 1ER,NG32,1ER
E07000134,North West Leicestershire,525.5,B79  0PJ,B79, 0PJ
E07000136,Boston,439.6,LN4  4PX,LN4, 4PX
E07000136,Boston,439.6,PE11 4UT,PE11,4UT
E07000136,Boston,439.6,PE20 1LL,PE20,1LL
E07000136,Boston,439.6,PE21 0AA,PE21,0AA
E07000136,Boston,439.6,PE22 0AQ,PE22,0AQ
E07000137,East Lindsey,476.4,LN10 5DZ,LN10,5DZ
E07000137,East Lindsey,476.4,LN11 0BG,LN11,0BG
E07000137,East Lindsey,476.4,LN12 1PQ,LN12,1PQ
E07000137,East Lindsey,476.4,LN13 0DQ,LN13,0DQ
E07000137,East Lindsey,476.4,LN9  5GF,LN9, 5GF
E07000137,East Lindsey,476.4,PE24 5NB,PE24,5NB
E07000137,East Lindsey,476.4,PE25 1BS,PE25,1BS
E07000137,East Lindsey,476.4,PE23 4HT,PE23,4HT
E07000138,Lincoln,500.8,LN1  1UH,LN1, 1UH
E07000138,Lincoln,500.8,LN5  0WA,LN5, 0WA
E07000138,Lincoln,500.8,LN2  1AF,LN2, 1AF
E07000138,Lincoln,500.8,LN6  9ZU,LN6, 9ZU
E07000139,North Kesteven,478.6,NG34 0DT,NG34,0DT
E07000139,North Kesteven,478.6,NG23 7HU,NG23,7HU
E07000140,South Holland,465.8,PE10 0BD,PE10,0BD
E07000140,South Holland,465.8,PE34 4HG,PE34,4HG
E07000141,South Kesteven,453.2,NG31 8DB,NG31,8DB
E07000143,Breckland,492.8,IP22 2BS,IP22,2BS
E07000143,Breckland,492.8,IP26 5BU,IP26,5BU
E07000143,Breckland,492.8,IP27 0GA,IP27,0GA
E07000143,Breckland,492.8,IP24 1BG,IP24,1BG
E07000143,Breckland,492.8,IP25 6AA,IP25,6AA
E07000143,Breckland,492.8,NR10 4WJ,NR10,4WJ
E07000143,Breckland,492.8,NR16 2ND,NR16,2ND
E07000143,Breckland,492.8,NR17 1EE,NR17,1EE
E07000143,Breckland,492.8,NR19 9TU,NR19,9TU
E07000143,Breckland,492.8,NR20 5NT,NR20,5NT
E07000143,Breckland,492.8,NR21 7AA,NR21,7AA
E07000143,Breckland,492.8,NR9  4QL,NR9, 4QL
E07000143,Breckland,492.8,PE32 2FA,PE32,2FA
E07000143,Breckland,492.8,PE33 9PS,PE33,9PS
E07000143,Breckland,492.8,PE37 7RU,PE37,7RU
E07000144,Broadland,521.2,NR1  1JQ,NR1, 1JQ
E07000144,Broadland,521.2,NR11 6EP,NR11,6EP
E07000144,Broadland,521.2,NR18 0GX,NR18,0GX
E07000144,Broadland,521.2,NR2  1PU,NR2, 1PU
E07000144,Broadland,521.2,NR12 7DH,NR12,7DH
E07000144,Broadland,521.2,NR13 3AF,NR13,3AF
E07000144,Broadland,521.2,NR14 7GZ,NR14,7GZ
E07000144,Broadland,521.2,NR15 1LW,NR15,1LW
E07000144,Broadland,521.2,NR3  3LJ,NR3, 3LJ
E07000144,Broadland,521.2,NR30 1YW,NR30,1YW
E07000144,Broadland,521.2,NR6  7NF,NR6, 7NF
E07000144,Broadland,521.2,NR7  0RA,NR7, 0RA
E07000144,Broadland,521.2,NR4  6EB,NR4, 6EB
E07000144,Broadland,521.2,NR5  0PZ,NR5, 0PZ
E07000144,Broadland,521.2,NR8  6EW,NR8, 6EW
E07000145,Great Yarmouth,506.8,NR29 4DR,NR29,4DR
E07000145,Great Yarmouth,506.8,NR31 0AA,NR31,0AA
E07000146,King's Lynn and West Norfolk,514.9,NR22 6EN,NR22,6EN
E07000146,King's Lynn and West Norfolk,514.9,NR23 1RR,NR23,1RR
E07000146,King's Lynn and West Norfolk,514.9,PE31 6NU,PE31,6NU
E07000146,King's Lynn and West Norfolk,514.9,PE30 9AN,PE30,9AN
E07000146,King's Lynn and West Norfolk,514.9,PE36 6NE,PE36,6NE
E07000146,King's Lynn and West Norfolk,514.9,PE35 6ED,PE35,6ED
E07000147,North Norfolk,477.1,NR26 8DE,NR26,8DE
E07000147,North Norfolk,477.1,NR25 7LG,NR25,7LG
E07000147,North Norfolk,477.1,NR27 0DS,NR27,0DS
E07000147,North Norfolk,477.1,NR28 0BN,NR28,0BN
E07000147,North Norfolk,477.1,NR24 2EY,NR24,2EY
E07000148,Norwich,501.4,NR99 1AB,NR99,1AB
E07000149,South Norfolk,566.5,IP21 4WY,IP21,4WY
E07000149,South Norfolk,566.5,IP20 0AA,IP20,0AA
E07000149,South Norfolk,566.5,IP23 8PB,IP23,8PB
E07000149,South Norfolk,566.5,IP98 1ER,IP98,1ER
E07000149,South Norfolk,566.5,NR35 2TA,NR35,2TA
E07000149,South Norfolk,566.5,NR34 0LG,NR34,0LG
E07000150,Corby,539.8,NN14 1DH,NN14,1DH
E07000150,Corby,539.8,NN17 1GE,NN17,1GE
E07000150,Corby,539.8,NN18 8NT,NN18,8NT
E07000151,Daventry,537.1,CV23 0AE,CV23,0AE
E07000151,Daventry,537.1,NN11 0PT,NN11,0PT
E07000151,Daventry,537.1,NN2  8SH,NN2, 8SH
E07000151,Daventry,537.1,NN3  1AU,NN3, 1AU
E07000151,Daventry,537.1,NN5  6UJ,NN5, 6UJ
E07000152,East Northamptonshire,555.2,NN16 6AB,NN16,6AB
E07000153,Kettering,516,NN15 5AA,NN15,5AA
E07000154,Northampton,512.7,NN1  1BG,NN1, 1BG
E07000154,Northampton,512.7,NN4  6FH,NN4, 6FH
E07000154,Northampton,512.7,NN99 1BB,NN99,1BB
E07000155,South Northamptonshire,521.8,OX10 9SA,OX10,9SA
E07000155,South Northamptonshire,521.8,OX17 2GE,OX17,2GE
E07000155,South Northamptonshire,521.8,OX16 8SU,OX16,8SU
E07000163,Craven,515.3,BD20 7QE,BD20,7QE
E07000163,Craven,515.3,BD22 0AA,BD22,0AA
E07000163,Craven,515.3,BD24 0BJ,BD24,0BJ
E07000163,Craven,515.3,HG3  5JL,HG3, 5JL
E07000163,Craven,515.3,LS29 0ER,LS29,0ER
E07000164,Hambleton,500.7,DL6  1EU,DL6, 1EU
E07000164,Hambleton,500.7,DL7  0LU,DL7, 0LU
E07000164,Hambleton,500.7,HG4  4AA,HG4, 4AA
E07000164,Hambleton,500.7,YO21 2RG,YO21,2RG
E07000164,Hambleton,500.7,YO7  1JQ,YO7, 1JQ
E07000165,Harrogate,526.1,HG1  5WZ,HG1, 5WZ
E07000165,Harrogate,526.1,HG2  0LE,HG2, 0LE
E07000165,Harrogate,526.1,HG5  9ND,HG5, 9ND
E07000165,Harrogate,526.1,LS17 0HH,LS17,0HH
E07000165,Harrogate,526.1,LS22 4DD,LS22,4DD
E07000165,Harrogate,526.1,LS24 8BS,LS24,8BS
E07000165,Harrogate,526.1,LS21 2JL,LS21,2JL
E07000166,Richmondshire,503.5,DL9  3SW,DL9, 3SW
E07000167,Ryedale,469,YO12 4PQ,YO12,4PQ
E07000167,Ryedale,469,YO13 0LL,YO13,0LL
E07000167,Ryedale,469,YO17 9RB,YO17,9RB
E07000167,Ryedale,469,YO18 7DD,YO18,7DD
E07000168,Scarborough,468.7,YO14 0EX,YO14,0EX
E07000168,Scarborough,468.7,YO22 5WZ,YO22,5WZ
E07000169,Selby,546.9,DN6  9FD,DN6, 9FD
E07000169,Selby,546.9,LS25 5EA,LS25,5EA
E07000169,Selby,546.9,WF11 9HA,WF11,9HA
E07000169,Selby,546.9,WF8  3DB,WF8, 3DB
E07000170,Ashfield,538.3,NG15 6BY,NG15,6BY
E07000170,Ashfield,538.3,NG17 1AG,NG17,1AG
E07000170,Ashfield,538.3,NG18 5BA,NG18,5BA
E07000171,Bassetlaw,471.1,DN22 1DH,DN22,1DH
E07000171,Bassetlaw,471.1,DN11 8DP,DN11,8DP
E07000171,Bassetlaw,471.1,NG22 0GY,NG22,0GY
E07000171,Bassetlaw,471.1,S81  7LN,S81, 7LN
E07000173,Gedling,607.3,NG14 5WY,NG14,5WY
E07000173,Gedling,607.3,NG21 0NF,NG21,0NF
E07000174,Mansfield,454.3,NG70 1AE,NG70,1AE
E07000175,Newark and Sherwood,437.4,NG24 4TB,NG24,4TB
E07000175,Newark and Sherwood,437.4,NG25 0AA,NG25,0AA
E07000177,Cherwell,613.2,OX15 4EU,OX15,4EU
E07000177,Cherwell,613.2,OX26 1DP,OX26,1DP
E07000177,Cherwell,613.2,OX25 6HL,OX25,6HL
E07000177,Cherwell,613.2,OX20 1FR,OX20,1FR
E07000177,Cherwell,613.2,OX3  9RT,OX3, 9RT
E07000177,Cherwell,613.2,OX29 4EB,OX29,4EB
E07000178,Oxford,664.1,OX1  4EH,OX1, 4EH
E07000178,Oxford,664.1,OX4  4QA,OX4, 4QA
E07000178,Oxford,664.1,OX44 7WQ,OX44,7WQ
E07000180,Vale of White Horse,645,OX13 5AA,OX13,5AA
E07000180,Vale of White Horse,645,SN7  7WH,SN7, 7WH
E07000181,West Oxfordshire,520.2,OX28 1QL,OX28,1QL
E07000187,Mendip,440,BA10 0JW,BA10,0JW
E07000187,Mendip,440,BA16 0AT,BA16,0AT
E07000187,Mendip,440,BA4  4EG,BA4, 4EG
E07000187,Mendip,440,BA5  1AA,BA5, 1AA
E07000187,Mendip,440,BA6  8NJ,BA6, 8NJ
E07000187,Mendip,440,BA7  7PF,BA7, 7PF
E07000187,Mendip,440,BS27 3UL,BS27,3UL
E07000187,Mendip,440,TA11 7JP,TA11,7JP
E07000188,Sedgemoor,451.2,TA2  8RG,TA2, 8RG
E07000188,Sedgemoor,451.2,TA5  1AA,TA5, 1AA
E07000188,Sedgemoor,451.2,TA6  5ED,TA6, 5ED
E07000188,Sedgemoor,451.2,TA8  2QT,TA8, 2QT
E07000188,Sedgemoor,451.2,TA9  3AP,TA9, 3AP
E07000188,Sedgemoor,451.2,TA7  0DQ,TA7, 0DQ
E07000189,South Somerset,519.2,BA20 1ZN,BA20,1ZN
E07000189,South Somerset,519.2,BA9  0AX,BA9, 0AX
E07000189,South Somerset,519.2,TA12 6LY,TA12,6LY
E07000189,South Somerset,519.2,TA13 5DB,TA13,5DB
E07000189,South Somerset,519.2,TA16 5PW,TA16,5PW
E07000189,South Somerset,519.2,TA15 6WA,TA15,6WA
E07000189,South Somerset,519.2,TA14 6TJ,TA14,6TJ
E07000189,South Somerset,519.2,TA17 8SY,TA17,8SY
E07000189,South Somerset,519.2,TA10 0BL,TA10,0BL
E07000189,South Somerset,519.2,TA19 0QF,TA19,0QF
E07000190,Taunton Deane,506.2,TA1  1HY,TA1, 1HY
E07000191,West Somerset,,TA23 0ZR,TA23,0ZR
E07000191,West Somerset,,TA24 3HQ,TA24,3HQ
E07000192,Cannock Chase,496,WS11 1JF,WS11,1JF
E07000192,Cannock Chase,496,WS12 0PY,WS12,0PY
E07000192,Cannock Chase,496,WS15 1PW,WS15,1PW
E07000192,Cannock Chase,496,WS3  5AW,WS3, 5AW
E07000192,Cannock Chase,496,WS8  7NB,WS8, 7NB
E07000193,East Staffordshire,521.6,ST10 4HF,ST10,4HF
E07000193,East Staffordshire,521.6,ST18 0LT,ST18,0LT
E07000194,Lichfield,496.5,B74  3AA,B74, 3AA
E07000194,Lichfield,496.5,B75  5AR,B75, 5AR
E07000194,Lichfield,496.5,B78  2AA,B78, 2AA
E07000194,Lichfield,496.5,WS13 6PD,WS13,6PD
E07000194,Lichfield,496.5,WS14 0EU,WS14,0EU
E07000194,Lichfield,496.5,WS7  8LH,WS7, 8LH
E07000194,Lichfield,496.5,WS9  9XX,WS9, 9XX
E07000195,Newcastle-under-Lyme,462.5,ST55 9FR,ST55,9FR
E07000196,South Staffordshire,557.9,DY11 5SB,DY11,5SB
E07000196,South Staffordshire,557.9,DY10 3PA,DY10,3PA
E07000196,South Staffordshire,557.9,DY3  4AA,DY3, 4AA
E07000196,South Staffordshire,557.9,DY8  2RX,DY8, 2RX
E07000196,South Staffordshire,557.9,DY6  9XG,DY6, 9XG
E07000196,South Staffordshire,557.9,ST17 0NZ,ST17,0NZ
E07000196,South Staffordshire,557.9,WV10 7DP,WV10,7DP
E07000196,South Staffordshire,557.9,WS6  6BY,WS6, 6BY
E07000196,South Staffordshire,557.9,WV11 2FE,WV11,2FE
E07000196,South Staffordshire,557.9,WV3  8JT,WV3, 8JT
E07000196,South Staffordshire,557.9,WV9  5DL,WV9, 5DL
E07000196,South Staffordshire,557.9,WV4  4XA,WV4, 4XA
E07000197,Stafford,541.3,ST15 0EX,ST15,0EX
E07000197,Stafford,541.3,ST16 3US,ST16,3US
E07000197,Stafford,541.3,ST21 6NS,ST21,6NS
E07000197,Stafford,541.3,ST20 0AU,ST20,0AU
E07000198,Staffordshire Moorlands,478.7,ST13 5TU,ST13,5TU
E07000199,Tamworth,478.4,B77  3HQ,B77, 3HQ
E07000200,Babergh,478.5,IP1  5AN,IP1, 5AN
E07000200,Babergh,478.5,IP14 2HY,IP14,2HY
E07000200,Babergh,478.5,IP2  0AZ,IP2, 0AZ
E07000200,Babergh,478.5,IP30 0BE,IP30,0BE
E07000200,Babergh,478.5,IP7  5SD,IP7, 5SD
E07000200,Babergh,478.5,IP8  3AP,IP8, 3AP
E07000200,Babergh,478.5,IP29 4DZ,IP29,4DZ
E07000200,Babergh,478.5,IP9  2AE,IP9, 2AE
E07000202,Ipswich,527.1,IP11 7TZ,IP11,7TZ
E07000202,Ipswich,527.1,IP10 0WB,IP10,0WB
E07000202,Ipswich,527.1,IP3  0BN,IP3, 0BN
E07000202,Ipswich,527.1,IP4  1JZ,IP4, 1JZ
E07000202,Ipswich,527.1,IP5  1WF,IP5, 1WF
E07000202,Ipswich,527.1,IP6  0HN,IP6, 0HN
E07000203,Mid Suffolk,560.3,IP13 7LT,IP13,7LT
E07000203,Mid Suffolk,560.3,IP19 0DE,IP19,0DE
E07000203,Mid Suffolk,560.3,IP31 3DU,IP31,3DU
E07000204,St Edmundsbury,523.6,IP32 6BD,IP32,6BD
E07000204,St Edmundsbury,523.6,IP33 1AA,IP33,1AA
E07000205,Suffolk Coastal,554.8,IP12 1LQ,IP12,1LQ
E07000205,Suffolk Coastal,554.8,IP15 5AA,IP15,5AA
E07000205,Suffolk Coastal,554.8,IP16 4AY,IP16,4AY
E07000205,Suffolk Coastal,554.8,IP17 1PW,IP17,1PW
E07000205,Suffolk Coastal,554.8,IP18 6SH,IP18,6SH
E07000206,Waveney,499.2,NR32 4UX,NR32,4UX
E07000206,Waveney,499.2,NR33 0EB,NR33,0EB
E07000207,Elmbridge,693.8,KT10 0HY,KT10,0HY
E07000207,Elmbridge,693.8,KT11 1EB,KT11,1EB
E07000207,Elmbridge,693.8,KT12 1DQ,KT12,1DQ
E07000207,Elmbridge,693.8,KT15 3JG,KT15,3JG
E07000207,Elmbridge,693.8,KT13 8DS,KT13,8DS
E07000207,Elmbridge,693.8,KT14 6GX,KT14,6GX
E07000207,Elmbridge,693.8,KT22 0LZ,KT22,0LZ
E07000207,Elmbridge,693.8,KT7  0TY,KT7, 0TY
E07000207,Elmbridge,693.8,KT8  0DX,KT8, 0DX
E07000207,Elmbridge,693.8,KT6  4ER,KT6, 4ER
E07000207,Elmbridge,693.8,KT9  1UE,KT9, 1UE
E07000207,Elmbridge,693.8,TW16 6BU,TW16,6BU
E07000207,Elmbridge,693.8,TW17 8LF,TW17,8LF
E07000208,Epsom and Ewell,541.7,KT19 9PP,KT19,9PP
E07000208,Epsom and Ewell,541.7,KT17 3BQ,KT17,3BQ
E07000208,Epsom and Ewell,541.7,KT18 5AA,KT18,5AA
E07000208,Epsom and Ewell,541.7,KT21 1NZ,KT21,1NZ
E07000208,Epsom and Ewell,541.7,KT4  7BT,KT4, 7BT
E07000208,Epsom and Ewell,541.7,SM3  8QL,SM3, 8QL
E07000208,Epsom and Ewell,541.7,SM2  7NQ,SM2, 7NQ
E07000209,Guildford,681.2,GU1  1FT,GU1, 1FT
E07000209,Guildford,681.2,GU2  4BA,GU2, 4BA
E07000209,Guildford,681.2,GU24 0NE,GU24,0NE
E07000209,Guildford,681.2,GU23 6HB,GU23,6HB
E07000209,Guildford,681.2,GU4  7AA,GU4, 7AA
E07000209,Guildford,681.2,GU3  1AR,GU3, 1AR
E07000209,Guildford,681.2,GU5  0WX,GU5, 0WX
E07000209,Guildford,681.2,GU7  3DE,GU7, 3DE
E07000209,Guildford,681.2,GU8  6BH,GU8, 6BH
E07000209,Guildford,681.2,KT2  2TW,KT2, 2TW
E07000209,Guildford,681.2,KT23 4EH,KT23,4EH
E07000209,Guildford,681.2,KT24 5HL,KT24,5HL
E07000209,Guildford,681.2,RH5  6BH,RH5, 6BH
E07000210,Mole Valley,645.3,KT20 7JN,KT20,7JN
E07000210,Mole Valley,645.3,RH12 4RP,RH12,4RP
E07000210,Mole Valley,645.3,RH2  8NP,RH2, 8NP
E07000210,Mole Valley,645.3,RH6  0YL,RH6, 0YL
E07000210,Mole Valley,645.3,RH4  9TL,RH4, 9TL
E07000210,Mole Valley,645.3,RH3  7AN,RH3, 7AN
E07000211,Reigate and Banstead,604,CR3  1NP,CR3, 1NP
E07000211,Reigate and Banstead,604,CR5  1LT,CR5, 1LT
E07000211,Reigate and Banstead,604,RH1  1QW,RH1, 1QW
E07000211,Reigate and Banstead,604,RH9  8WS,RH9, 8WS
E07000211,Reigate and Banstead,604,SM5  4HT,SM5, 4HT
E07000211,Reigate and Banstead,604,SM7  1RW,SM7, 1RW
E07000212,Runnymede,682.9,GU25 4AA,GU25,4AA
E07000212,Runnymede,682.9,KT16 0BB,KT16,0BB
E07000212,Runnymede,682.9,TW20 0GD,TW20,0GD
E07000213,Spelthorne,607.5,TW15 2UB,TW15,2UB
E07000213,Spelthorne,607.5,TW14 8RT,TW14,8RT
E07000213,Spelthorne,607.5,TW12 2FZ,TW12,2FZ
E07000213,Spelthorne,607.5,TW6  2PA,TW6, 2PA
E07000214,Surrey Heath,582.4,GU18 5SE,GU18,5SE
E07000214,Surrey Heath,582.4,GU21 2SH,GU21,2SH
E07000214,Surrey Heath,582.4,GU20 6AW,GU20,6AW
E07000214,Surrey Heath,582.4,GU95 1AA,GU95,1AA
E07000215,Tandridge,550.8,CR2  5ER,CR2, 5ER
E07000215,Tandridge,550.8,CR6  9QP,CR6, 9QP
E07000215,Tandridge,550.8,CR8  5YG,CR8, 5YG
E07000215,Tandridge,550.8,RH10 3GX,RH10,3GX
E07000215,Tandridge,550.8,RH7  6HQ,RH7, 6HQ
E07000215,Tandridge,550.8,RH8  0PZ,RH8, 0PZ
E07000216,Waverley,536.5,GU6  8YU,GU6, 8YU
E07000216,Waverley,536.5,GU9  0BY,GU9, 0BY
E07000216,Waverley,536.5,RH14 0PB,RH14,0PB
E07000217,Woking,670.8,GU22 0JP,GU22,0JP
E07000218,North Warwickshire,507.8,B46  1AE,B46, 1AE
E07000218,North Warwickshire,507.8,B76  0DN,B76, 0DN
E07000218,North Warwickshire,507.8,CV12 0NE,CV12,0NE
E07000218,North Warwickshire,507.8,CV7  8UU,CV7, 8UU
E07000219,Nuneaton and Bedworth,511.2,CV2  1NS,CV2, 1NS
E07000219,Nuneaton and Bedworth,511.2,CV6  6DJ,CV6, 6DJ
E07000220,Rugby,651.6,CV22 7HQ,CV22,7HQ
E07000220,Rugby,651.6,CV21 3ZQ,CV21,3ZQ
E07000220,Rugby,651.6,CV3  2JQ,CV3, 2JQ
E07000220,Rugby,651.6,CV47 8AA,CV47,8AA
E07000220,Rugby,651.6,CV8  3LP,CV8, 3LP
E07000221,Stratford-on-Avon,594.9,B50  4AN,B50, 4AN
E07000221,Stratford-on-Avon,594.9,B49  6QL,B49, 6QL
E07000221,Stratford-on-Avon,594.9,B47  6DB,B47, 6DB
E07000221,Stratford-on-Avon,594.9,B48  7JB,B48, 7JB
E07000221,Stratford-on-Avon,594.9,B80  7AA,B80, 7AA
E07000221,Stratford-on-Avon,594.9,B97  5JS,B97, 5JS
E07000221,Stratford-on-Avon,594.9,B98  9EB,B98, 9EB
E07000221,Stratford-on-Avon,594.9,B94  5JU,B94, 5JU
E07000221,Stratford-on-Avon,594.9,B95  6ER,B95, 6ER
E07000221,Stratford-on-Avon,594.9,B96  6DZ,B96, 6DZ
E07000221,Stratford-on-Avon,594.9,CV35 0ZE,CV35,0ZE
E07000221,Stratford-on-Avon,594.9,CV36 4HJ,CV36,4HJ
E07000221,Stratford-on-Avon,594.9,CV31 1XH,CV31,1XH
E07000221,Stratford-on-Avon,594.9,CV32 5GA,CV32,5GA
E07000221,Stratford-on-Avon,594.9,CV37 6RH,CV37,6RH
E07000221,Stratford-on-Avon,594.9,CV33 0HL,CV33,0HL
E07000222,Warwick,620.6,B93  0BX,B93, 0BX
E07000222,Warwick,620.6,CV34 4BH,CV34,4BH
E07000222,Warwick,620.6,CV4  7DB,CV4, 7DB
E07000223,Adur,509.7,BN15 0DR,BN15,0DR
E07000223,Adur,509.7,BN14 9JU,BN14,9JU
E07000223,Adur,509.7,BN43 5JD,BN43,5JD
E07000223,Adur,509.7,BN44 4DZ,BN44,4DZ
E07000223,Adur,509.7,BN99 6GU,BN99,6GU
E07000224,Arun,469.3,BN11 1YA,BN11,1YA
E07000224,Arun,469.3,BN12 5EZ,BN12,5EZ
E07000224,Arun,469.3,BN16 9BN,BN16,9BN
E07000224,Arun,469.3,BN17 5BW,BN17,5BW
E07000224,Arun,469.3,BN13 3XA,BN13,3XA
E07000224,Arun,469.3,BN18 0FD,BN18,0FD
E07000224,Arun,469.3,PO18 0JP,PO18,0JP
E07000224,Arun,469.3,PO20 1LF,PO20,1LF
E07000224,Arun,469.3,PO22 7AQ,PO22,7AQ
E07000224,Arun,469.3,PO21 1PW,PO21,1PW
E07000225,Chichester,540.5,GU28 0QY,GU28,0QY
E07000225,Chichester,540.5,GU29 0HU,GU29,0HU
E07000225,Chichester,540.5,PO19 1HA,PO19,1HA
E07000225,Chichester,540.5,RH20 1HG,RH20,1HG
E07000226,Crawley,632.8,RH11 9BY,RH11,9BY
E07000226,Crawley,632.8,RH77 1AR,RH77,1AR
E07000227,Horsham,538.7,BN5  9WG,BN5, 9WG
E07000227,Horsham,538.7,RH13 6XN,RH13,6XN
E07000234,Bromsgrove,506.2,B14  5TU,B14, 5TU
E07000234,Bromsgrove,506.2,B38  0AR,B38, 0AR
E07000234,Bromsgrove,506.2,B45  0AQ,B45, 0AQ
E07000234,Bromsgrove,506.2,B32  4AR,B32, 4AR
E07000234,Bromsgrove,506.2,B31  4PT,B31, 4PT
E07000234,Bromsgrove,506.2,B60  9UB,B60, 9UB
E07000234,Bromsgrove,506.2,B61  0BW,B61, 0BW
E07000234,Bromsgrove,506.2,B62  0NF,B62, 0NF
E07000234,Bromsgrove,506.2,B90  1PG,B90, 1PG
E07000234,Bromsgrove,506.2,DY9  9AF,DY9, 9AF
E07000235,Malvern Hills,461.3,DY13 9PW,DY13,9PW
E07000235,Malvern Hills,461.3,WR5  3FS,WR5, 3FS
E07000235,Malvern Hills,461.3,WR2  4UF,WR2, 4UF
E07000237,Worcester,550.1,WR1  1AA,WR1, 1AA
E07000237,Worcester,550.1,WR7  4WZ,WR7, 4WZ
E07000237,Worcester,550.1,WR78 1AD,WR78,1AD
E07000237,Worcester,550.1,WR4  0QP,WR4, 0QP
E07000237,Worcester,550.1,WR3  7HY,WR3, 7HY
E07000237,Worcester,550.1,WR99 1AA,WR99,1AA
E07000238,Wychavon,504.5,WR10 2DN,WR10,2DN
E07000238,Wychavon,504.5,WR9  0HA,WR9, 0HA
E07000239,Wyre Forest,440.4,WV98 1AQ,WV98,1AQ
E07000240,St Albans,604.6,AL1  9FY,AL1, 9FY
E07000241,Welwyn Hatfield,653.9,AL10 0PD,AL10,0PD
E07000241,Welwyn Hatfield,653.9,AL7  1DQ,AL7, 1DQ
E07000241,Welwyn Hatfield,653.9,AL8  6TT,AL8, 6TT
E07000241,Welwyn Hatfield,653.9,AL9  5DD,AL9, 5DD
E07000241,Welwyn Hatfield,653.9,EN2  8AT,EN2, 8AT
E07000242,East Hertfordshire,591.4,SG12 0RH,SG12,0RH
E07000242,East Hertfordshire,591.4,SG11 2PR,SG11,2PR
E07000242,East Hertfordshire,591.4,SG14 1AA,SG14,1AA
E07000242,East Hertfordshire,591.4,SG10 6AA,SG10,6AA
E08000001,Bolton,490.6,BL1  1DS,BL1, 1DS
E08000001,Bolton,490.6,BL11 1XX,BL11,1XX
E08000001,Bolton,490.6,BL2  1HE,BL2, 1HE
E08000001,Bolton,490.6,BL3  1DQ,BL3, 1DQ
E08000001,Bolton,490.6,BL4  0AQ,BL4, 0AQ
E08000001,Bolton,490.6,BL78 1AE,BL78,1AE
E08000001,Bolton,490.6,BL5  1AL,BL5, 1AL
E08000001,Bolton,490.6,M28  5LY,M28, 5LY
E08000001,Bolton,490.6,M26  0BU,M26, 0BU
E08000001,Bolton,490.6,M29  9HW,M29, 9HW
E08000001,Bolton,490.6,M38  9XJ,M38, 9XJ
E08000001,Bolton,490.6,M46  9GP,M46, 9GP
E08000001,Bolton,490.6,WN2  4EX,WN2, 4EX
E08000001,Bolton,490.6,WN1  2UG,WN1, 2UG
E08000002,Bury,512.7,M21  1AA,M21, 1AA
E08000002,Bury,512.7,M25  1FE,M25, 1FE
E08000002,Bury,512.7,M24  4QL,M24, 4QL
E08000002,Bury,512.7,M45  7WZ,M45, 7WZ
E08000002,Bury,512.7,M7   0GL,M7,  0GL
E08000002,Bury,512.7,M8   4UP,M8,  4UP
E08000003,Manchester,555.9,M1   1AA,M1,  1AA
E08000003,Manchester,555.9,M10  6HE,M10, 6HE
E08000003,Manchester,555.9,M11  0AA,M11, 0AA
E08000003,Manchester,555.9,M12  4BJ,M12, 4BJ
E08000003,Manchester,555.9,M14  4UR,M14, 4UR
E08000003,Manchester,555.9,M13  0DB,M13, 0DB
E08000003,Manchester,555.9,M19  2US,M19, 2US
E08000003,Manchester,555.9,M2   3LL,M2,  3LL
E08000003,Manchester,555.9,M20  2YB,M20, 2YB
E08000003,Manchester,555.9,M15  4EN,M15, 4EN
E08000003,Manchester,555.9,M16  0AY,M16, 0AY
E08000003,Manchester,555.9,M18  7QS,M18, 7QS
E08000003,Manchester,555.9,M23  0AA,M23, 0AA
E08000003,Manchester,555.9,M3   1LZ,M3,  1LZ
E08000003,Manchester,555.9,M33  3PX,M33, 3PX
E08000003,Manchester,555.9,M35  6AS,M35, 6AS
E08000003,Manchester,555.9,M4   1BE,M4,  1BE
E08000003,Manchester,555.9,M43  6TH,M43, 6TH
